norad_i,norad_j,distance_km,rel_speed_km_s,time_idx,collision_probability
69676.0,31537.0,10.941514936775148,13.364442357119472,111,1.0044287088770676e-17
39819.0,270383.0,14.446046560867146,13.4331263812459,78,2.1976570798384496e-27
33720.0,35102.0,19.08950032256054,4.8255116138567145,132,2.7214044215369425e-44
43328.0,35433.0,21.949859624595746,0.735532272893676,116,4.8935868600830104e-57
50792.0,270098.0,22.421605015416564,1.1541418116419349,51,2.6119243482247564e-59
